Examine datafile 'features-train.csv' gave the following results:
Number of Features: 2330
InputFormat       : C4.5

Phase 1: Reading Datafile: features-train.csv
Start:          0 @ Mon Oct 23 01:20:13 2017
Finished:    2915 @ Mon Oct 23 01:20:15 2017
Calculating Entropy         Mon Oct 23 01:20:15 2017
Lines of data     : 2915
DB Entropy        : 0.10474364
Number of Classes : 3

Feats	Vals	InfoGain	GainRatio
  223      3	0.0044496289	0.50074077
  224      3	0.0045604328	0.077768293
  225      3	0.0044496289	0.50074077
  226      3	0.0044756417	0.19739514
  227      3	0.0044833869	0.018850629
  228      3	0.0044626308	0.27648950
  229      3	0.0045735115	0.071891354
  230      3	0.0044561287	0.35246437
  231      3	0.0046850499	0.045665180
  232      3	0.0044496289	0.50074077
  233      3	0.0044496289	0.50074077
  234      3	0.0045147285	0.11216189
  235      3	0.0045538968	0.081156347
  236      3	0.0044496289	0.50074077
  237      3	0.0044496289	0.50074077
  238      3	0.0044496289	0.50074077
  239      3	0.0048502880	0.031713321
  240      3	0.0045147285	0.11216189
  241      3	0.0045147285	0.11216189
  242      3	0.0044496289	0.50074077
  243      3	0.0044561287	0.35246437
  244      3	0.0044886616	0.15586287
  245      3	0.0045735115	0.071891354
  246      3	0.0044496289	0.50074077
  247      3	0.0046119164	0.052914376
  248      3	0.0044496289	0.50074077
  249      3	0.0044561287	0.35246437
  250      3	0.0045538968	0.081156347
  251      3	0.0044756417	0.19739514
  252      3	0.0044496289	0.50074077
  253      3	0.0044561287	0.35246437
  254      3	0.0044756417	0.19739514
  255      3	0.0045473631	0.084910640
  256      3	0.0044821505	0.17387724
  257      3	0.0044561287	0.35246437
  258      3	0.0044756417	0.19739514
  259      3	0.0044756417	0.19739514
  260      3	0.0044561287	0.35246437
  261      3	0.0045016906	0.12996923
  262      3	0.0044561287	0.35246437
  263      3	0.0045604328	0.077768293
  264      3	0.0044886616	0.15586287
  265      3	0.0044561287	0.35246437
  266      3	0.0044561287	0.35246437
  267      3	0.0044821505	0.17387724
  268      3	0.0045604328	0.077768293
  269      3	0.0044561287	0.35246437
  270      3	0.0044496289	0.50074077
  271      3	0.0044561287	0.35246437
  272      3	0.0044496289	0.50074077
  273      3	0.0044496289	0.50074077
  274      3	0.0044561287	0.35246437
  275      3	0.0044561287	0.35246437
  276      3	0.0045016906	0.12996923
  277      3	0.0044496289	0.50074077
  278      3	0.0045408316	0.089095978
  279      3	0.0044691351	0.22954507
  280      3	0.0046193590	0.057525229
  281      3	0.0047377683	0.039670675
  282      3	0.0045865994	0.066964637
  283      3	0.0044691351	0.22954507
  284      3	0.0044626308	0.27648950
  285      3	0.0044496289	0.50074077
  286      3	0.0044951750	0.14158573
  287      3	0.0044691351	0.22954507
  288      3	0.0044496289	0.50074077
  289      3	0.0044496289	0.50074077
  290      3	0.0044496289	0.50074077
  291      3	0.0044496289	0.50074077
  292      3	0.0044561287	0.35246437
  293      3	0.0044496289	0.50074077
  294      3	0.0045147285	0.11216189
  295      3	0.0044496289	0.50074077
  296      3	0.0046584956	0.059739821
  297      3	0.0044496289	0.50074077
  298      3	0.0044496289	0.50074077
  299      3	0.0044496289	0.50074077
  300      3	0.0044496289	0.50074077
  301      3	0.0044561287	0.35246437
  302      3	0.0044756417	0.19739514
  303      3	0.0044496289	0.50074077
  304      3	0.0046128025	0.059153859
  305      3	0.0045735115	0.071891354
  306      3	0.0045212509	0.10517118
  307      3	0.0044496289	0.50074077
  308      3	0.0044951750	0.14158573
  309      3	0.0044756417	0.19739514
  310      3	0.0044886616	0.15586287
  311      3	0.0044496289	0.50074077
  312      3	0.0044496289	0.50074077
  313      3	0.0044821505	0.17387724
  314      3	0.0044561287	0.35246437
  315      3	0.0044496289	0.50074077
  316      3	0.0044496289	0.50074077
  317      3	0.0045147285	0.11216189
  318      3	0.0044446187	0.026194152
  319      3	0.0044886616	0.15586287
  320      3	0.0044496289	0.50074077
  321      3	0.0044561287	0.35246437
  322      3	0.0044496289	0.50074077
  323      3	0.0044496289	0.50074077
  324      3	0.0044496289	0.50074077
  325      3	0.0044561287	0.35246437
  326      3	0.0044496289	0.50074077
  327      3	0.0044561287	0.35246437
  328      3	0.0044496289	0.50074077
  329      3	0.0045538968	0.081156347
  330      3	0.0044496289	0.50074077
  331      3	0.0044626308	0.27648950
  332      3	0.0044561287	0.35246437
  333      3	0.0044561287	0.35246437
  334      3	0.0044496289	0.50074077
  335      3	0.0044496289	0.50074077
  336      3	0.0044496289	0.50074077
  337      3	0.0044496289	0.50074077
  338      3	0.0044496289	0.50074077
  339      3	0.0044561287	0.35246437
  340      3	0.0044496289	0.50074077
  341      3	0.0044496289	0.50074077
  342      3	0.0045082084	0.12031799
  343      3	0.0047774043	0.036309859
  344      3	0.0044496289	0.50074077
  345      3	0.0044561287	0.35246437
  346      3	0.013171099	0.10663278
  347      3	0.0045016906	0.12996923
  348      3	0.0045800543	0.069324600
  349      3	0.0044614087	0.030705762
  350      3	0.0044756417	0.19739514
  351      3	0.0044626308	0.27648950
  352      3	0.0048702145	0.030709439
  353      3	0.0044496289	0.50074077
  354      3	0.0044561287	0.35246437
  355      3	0.0044886616	0.15586287
  356      3	0.0047938753	0.081749149
  357      3	0.0044496289	0.50074077
  358      3	0.0045408316	0.089095978
  359      3	0.0045147285	0.11216189
  360      3	0.0047311704	0.040311453
  361      3	0.0044756417	0.19739514
  362      3	0.0044496289	0.50074077
  363      3	0.0044496289	0.50074077
  364      3	0.0044626308	0.27648950
